	OddRatio	p-value	depth	go_descr	score
0009653	0.12377372206273832	5.211476314795967e-05	2	anatomical structure morphogenesis	9.862062287579255
0002064	1.6561270159734547	0.03739090814350511	4	epithelial cell development	3.2863277018819455
0000785	1.115720136075058	2.4759636317821667e-06	2	chromatin	12.90888089154456
0098586	1.2044402248641368	0.03315397736901916	4	cellular response to virus	3.406592588581519
0042995	1.1622423273830484	0.009119200532326174	2	cell projection	4.697373139667488
0030010	1.7536671070373044	0.03315397736901916	3	establishment of cell polarity	3.406592588581519
0051018	0.27599410993081097	0.010850617854416092	3	protein kinase A binding	4.523533255509506
0031014	6.6248842473505505	0.013341459233576299	4	troponin T binding	4.316878856652761
0032991	1.5072853975293	5.74628327216647e-22	1	protein-containing complex	48.90831878750749
0006936	2.099694977735006	0.0005249731450297141	4	muscle contraction	7.552163449005329
0051653	1.3248694668072738	0.005377979069781661	3	spindle localization	5.225442612964967
0048663	2.4407930277678864	0.03315397736901916	4	neuron fate commitment	3.406592588581519
0048762	3.3123906780532977	0.00660754015982636	4	mesenchymal cell differentiation	5.0195438335888465
0007010	1.1442687340193838	5.291463977823768e-06	4	cytoskeleton organization	12.149415605990605
0005623	0.812008908578277	0.023542483435672366	1	cell	3.7489486841728543
0071014	3.9750424448217316	0.012567241540334638	4	post-mRNA release spliceosomal complex	4.376661728327371
0005886	0.503001310917132	3.162746629566899e-39	3	plasma membrane	88.64937779012106
0007264	0.4787850274380436	0.014234737462627711	4	small GTPase mediated signal transduction	4.252070001511238
0004857	0.8547341588972714	0.0019299251877037934	3	enzyme inhibitor activity	6.250274039664417
0007034	4.968841642228739	0.005945146386674355	4	vacuolar transport	5.125180125648121
0007099	3.897395541700086	0.0015011643341118776	3	centriole replication	6.501514249237786
0030594	0.20698915224157	0.037144195763720994	3	neurotransmitter receptor activity	3.292947757878852
0045202	0.7082473283862635	0.02169647548280286	2	synapse	3.8306054517746375
0003015	2.208164000205772	0.030143552865015206	4	heart process	3.501784213997854
0015631	0.9998951566243539	0.00035790641186762015	4	tubulin binding	7.935239025103762
0043021	2.4845727848101267	0.002311249828877505	3	ribonucleoprotein complex binding	6.06996684930188
0032411	4.416555201152382	0.0322388495175356	4	positive regulation of transporter activity	3.434583046920395
0030518	1.3248694668072738	0.005945146386674355	4	intracellular steroid hormone receptor signaling pathway	5.125180125648121
0007163	2.682001977643076	0.0014006889672984369	2	establishment or maintenance of cell polarity	6.570791043913128
0005683	5.678698211805172	0.0038179095413147595	4	U7 snRNP	5.568052246647901
0005938	1.7040447504302927	0.006899604168293207	3	cell cortex	4.976291235938496
0051219	1.6562282935864783	0.013341459233576299	3	phosphoprotein binding	4.316878856652761
0001750	0.2102547897084653	0.014895440026033156	2	photoreceptor outer segment	4.206700151391333
0009792	0.6624131899789084	0.01739516003322262	4	embryo development ending in birth or egg hatching	4.051563270465241
0016859	6.624450217340981	0.00018928388938958566	3	cis-trans isomerase activity	8.572262609606419
0030658	1.4721650545379708	0.0005249731450297141	4	transport vesicle membrane	7.552163449005329
0030950	3.312569135389602	0.01446523450472125	4	establishment or maintenance of actin cytoskeleton polarity	4.23600712881395
0060768	6.624450217340981	0.03315397736901916	4	regulation of epithelial cell proliferation involved in prostate gland development	3.406592588581519
0005774	0.6624131899789084	0.01446523450472125	4	vacuolar membrane	4.23600712881395
0030953	3.312450160771704	0.03739090814350511	4	astral microtubule organization	3.2863277018819455
0007049	1.1878419116119532	0.00033493731407530097	2	cell cycle	8.001567165812025
0046872	0.49242077065082285	4.1212090753866754e-22	4	metal ion binding	49.24072546066029
0061640	0.9463252235071048	0.02562454133403935	4	cytoskeleton-dependent cytokinesis	3.664204740843197
0046983	0.6450876410351517	0.0281768644709235	3	protein dimerization activity	3.569254046590073
0000815	4.63766881897461	0.003885597877913024	3	ESCRT III complex	5.550478413074276
0042803	0.7968266453476377	0.0281768644709235	4	protein homodimerization activity	3.569254046590073
0034605	2.2811906349943616	0.0025973632698053223	4	cellular response to heat	5.953258475527363
0030324	1.7613025475746296	0.02552819184904585	4	lung development	3.667971874794468
1990935	6.624739563237904	0.03315397736901916	3	splicing factor binding	3.406592588581519
0009887	1.0840161691018568	0.006454539917740516	3	animal organ morphogenesis	5.04297153255441
0030877	3.0113066354867	0.04867439293496061	2	beta-catenin destruction complex	3.0226021996052297
0031966	0.2675733567800653	1.0941516184270111e-17	4	mitochondrial membrane	39.053967295617895
0061077	1.0191258993090457	0.013867081283240178	3	chaperone-mediated protein folding	4.278237500596365
0015934	0.9463279846262947	0.008006943533788403	4	large ribosomal subunit	4.827446172022364
0035329	6.136919315403423	1.1126461285999923e-09	4	hippo signaling	20.616524758963457
0007187	0.10682066527331696	0.0006912440383133459	4	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	7.2770176296664095
0005198	1.4465072242510637	1.2404068474606512e-06	1	structural molecule activity	13.60007112937043
0060627	1.4720921858120273	0.006855743745739117	4	regulation of vesicle-mediated transport	4.982668475027668
0031432	3.0113066354867	0.04867439293496061	4	titin binding	3.0226021996052297
0098609	0.6868522616168373	2.602263805710435e-06	3	cell-cell adhesion	12.8591287972674
0014070	0.719997203970362	0.011895605248012456	4	response to organic cyclic compound	4.431586253964946
0006458	4.416379443387005	0.013867081283240178	3	'de novo' protein folding	4.278237500596365
0007200	0.1161931552820424	0.005404612342424687	4	phospholipase C-activating G protein-coupled receptor signaling pathway	5.2205025524936985
0098982	0.2879583435383165	0.02169647548280286	3	GABA-ergic synapse	3.8306054517746375
0048856	0.3580375478106843	4.743554683363286e-11	2	anatomical structure development	23.771649235087907
0051787	2.6501466426550038	0.019485573407407236	3	misfolded protein binding	3.9380809124793656
0060440	4.73212677997244	0.013799496228982053	4	trachea formation	4.283123192631535
0031012	0.24072760949690358	1.0897640101833752e-06	2	extracellular matrix	13.729549389582608
0008307	2.441052523244508	0.00660754015982636	2	structural constituent of muscle	5.0195438335888465
0030048	1.0459465277129083	7.02907738019207e-10	3	actin filament-based movement	21.075795473101625
0003755	3.1388191414153725	0.00018928388938958566	3	peptidyl-prolyl cis-trans isomerase activity	8.572262609606419
0071013	5.501199025697358	5.74628327216647e-22	3	catalytic step 2 spliceosome	48.90831878750749
0001568	0.5519908943591326	0.015315243276123021	3	blood vessel development	4.178906653996723
0045445	2.5764026445090424	0.03744262037949375	4	myoblast differentiation	3.2849456410533158
0009725	0.4621193495765715	0.033300339891617736	3	response to hormone	3.402187675092342
0010467	0.4140040253092929	0.03315397736901916	4	gene expression	3.406592588581519
0006986	2.434082294335057	6.449677123446864e-05	4	response to unfolded protein	9.648895393795842
0007015	1.6564478357095065	0.04611840988393287	4	actin filament organization	3.0765430619741583
0016013	6.6248842473505505	0.013341459233576299	4	syntrophin complex	4.316878856652761
0032154	2.0386753016436012	0.01785418779954744	4	cleavage furrow	4.025517187654352
0005868	3.138323929759569	0.007548334014469198	4	cytoplasmic dynein complex	4.886428400405483
0043393	2.1079330594032317	0.023442564567556827	4	regulation of protein binding	3.7532019103794454
0007005	0.7613530512850084	0.002552619215324608	4	mitochondrion organization	5.970635303697951
0030666	2.35132467428968	9.21216288041705e-07	4	endocytic vesicle membrane	13.897570987825642
0030036	1.133193967700948	0.007938473887230173	3	actin cytoskeleton organization	4.836034227835481
0031647	1.6784889735210107	0.005271463461894239	3	regulation of protein stability	5.245447258225348
0005689	4.771245947197777	2.9587467177475943e-06	4	U12-type spliceosomal complex	12.73074478545636
0043259	6.624739563237904	0.03315397736901916	3	laminin-10 complex	3.406592588581519
0035148	2.649891964193847	0.007290955116028992	3	tube formation	4.921120724255658
0032886	2.208195076780616	0.0009697677235154344	4	regulation of microtubule-based process	6.938453975435406
0005096	0.338818186551391	1.1151522335923345e-05	4	GTPase activator activity	11.403934537008036
0051301	1.677057246572393	5.1546761502389165e-05	2	cell division	9.873021171930796
0031640	0.2879583435383165	0.02169647548280286	2	killing of cells of other organism	3.8306054517746375
0019898	0.3104611177559997	0.02997702997656785	2	extrinsic component of membrane	3.5073238580407495
0007154	0.5095367362202076	3.6684878831865004e-05	2	cell communication	10.213145908737804
0051256	3.7856040450957624	0.04551091958972916	4	mitotic spindle midzone assembly	3.089802990835403
0035690	1.027915944782876	0.0025751750899453267	4	cellular response to drug	5.961837751082795
0032970	2.2081329252295583	0.019772925061136173	4	regulation of actin filament-based process	3.9234416982098548
0038061	5.584021859345521	3.820012483311039e-16	4	NIK/NF-kappaB signaling	35.50110779740911
0012506	0.913688438217356	9.21216288041705e-07	4	vesicle membrane	13.897570987825642
0030870	6.624739563237904	0.03315397736901916	2	Mre11 complex	3.406592588581519
0045595	0.913688438217356	5.415500168969352e-16	4	regulation of cell differentiation	35.15209624441002
0019827	1.4574766523450564	0.003061342353333842	2	stem cell population maintenance	5.788901781648639
0008202	0.15769989674925503	0.015449362587363943	4	steroid metabolic process	4.170187532970753
0008047	0.7046753779845385	1.1151522335923345e-05	3	enzyme activator activity	11.403934537008036
0030098	0.9463279846262947	0.02696479235032303	4	lymphocyte differentiation	3.6132232509337774
0070064	3.3127476202727038	0.003688616208873383	3	proline-rich region binding	5.60250390240939
0000922	2.3007508621317028	1.2813634556109814e-05	2	spindle pole	11.265000754265264
0000166	0.561325412829037	0.005404612342424687	3	nucleotide binding	5.2205025524936985
0050662	0.6624218729905604	0.005404612342424687	3	coenzyme binding	5.2205025524936985
0055085	1.9296952363940512	3.291209720312726e-05	4	transmembrane transport	10.321670271632923
0015031	0.776584664893601	0.0007862749243658365	4	protein transport	7.1482040501457575
0030163	1.5142327933437216	4.876946384619725e-25	4	protein catabolic process	55.98010804170022
0005732	2.208195076780616	0.002311249828877505	3	small nucleolar ribonucleoprotein complex	6.06996684930188
0072594	0.7360271611924175	0.0007862749243658365	4	establishment of protein localization to organelle	7.1482040501457575
0007019	3.057689339522956	0.030143552865015206	4	microtubule depolymerization	3.501784213997854
0007224	2.0706462300566133	0.008504658796582526	4	smoothened signaling pathway	4.767141171918775
0051099	1.1040536022017027	0.023442564567556827	4	positive regulation of binding	3.7532019103794454
0005543	0.5406651238392043	0.008328046255937378	3	phospholipid binding	4.788126393417678
0042552	0.12736804721552272	0.012338304007541125	4	myelination	4.3950467085613765
0030055	6.624594886568239	0.027997705956964346	3	cell-substrate junction	3.575632702271804
0070410	3.0113066354867	0.04867439293496061	4	co-SMAD binding	3.0226021996052297
0006631	0.11418938155603903	0.005614678735899452	4	fatty acid metabolic process	5.182370907762615
0050699	2.8711580518177375	0.0026544676906979313	4	WW domain binding	5.931511137535461
0061025	0.8280249247627132	0.04551091958972916	4	membrane fusion	3.089802990835403
0051668	2.2081329252295583	0.010850617854416092	3	localization within membrane	4.523533255509506
0005875	1.324911251736379	1.4171087295097967e-06	2	microtubule associated complex	13.466891868011917
0010243	1.6561438934046713	0.0025751750899453267	4	response to organonitrogen compound	5.961837751082795
0048002	3.312212248257414	6.54812280475509e-32	3	antigen processing and presentation of peptide antigen	71.80354456193228
0032801	2.548008904279001	0.0003045932170255126	4	receptor catabolic process	8.096533386216317
0016301	1.0191298358942693	0.0038179095413147595	4	kinase activity	5.568052246647901
0019788	6.625028938906753	0.005506808583980848	4	NEDD8 transferase activity	5.2017700279801495
0014894	4.63766881897461	0.003885597877913024	4	response to denervation involved in regulation of muscle adaptation	5.550478413074276
0005643	0.09327675717620107	0.0007434029114757905	2	nuclear pore	7.204272383676466
0051020	0.5844654861713185	0.001210007616307656	4	GTPase binding	6.71712862492416
0044877	1.120793002204236	0.002311249828877505	2	protein-containing complex binding	6.06996684930188
0005528	3.6805144694533762	0.02786734428955813	4	FK506 binding	3.5802997312442972
0004888	0.49422107368995005	4.6205065441547244e-27	3	transmembrane signaling receptor activity	60.63929317016385
1990090	2.3384032835116138	0.015076251876042515	4	cellular response to nerve growth factor stimulus	4.194634496629883
0032355	1.2045138742683903	0.033300339891617736	4	response to estradiol	3.402187675092342
0010457	3.613660918491911	0.017302683539216428	3	centriole-centriole cohesion	4.056893671634155
0030855	0.6818565282723076	0.017302683539216428	4	epithelial cell differentiation	4.056893671634155
0002504	6.624450217340981	6.54812280475509e-32	3	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	71.80354456193228
0005635	0.4464115363668215	0.0035392490010263573	4	nuclear envelope	5.643840720945452
0070160	2.208257234726688	0.010401433622768387	4	tight junction	4.565811633991906
0030278	1.8066910325572259	0.0056932705300063655	4	regulation of ossification	5.168470410379992
0003735	0.12897770490948976	1.2404068474606512e-06	2	structural constituent of ribosome	13.60007112937043
0030131	2.484229107184196	0.005945146386674355	4	clathrin adaptor complex	5.125180125648121
0001775	0.6624218729905604	0.02696479235032303	2	cell activation	3.6132232509337774
0007418	6.624739563237904	0.03315397736901916	3	ventral midline development	3.406592588581519
0006998	0.34863090749843306	0.021546033138349286	4	nuclear envelope organization	3.837563556483412
0097027	3.7856040450957624	0.04551091958972916	4	ubiquitin-protein transferase activator activity	3.089802990835403
0003365	6.624739563237904	0.03315397736901916	4	establishment of cell polarity involved in ameboidal cell migration	3.406592588581519
0030018	1.54964272103263	0.04072390790995612	2	Z disc	3.2009399410609283
0006887	0.30103288778306786	0.008234721567960453	4	exocytosis	4.799395726736463
0061024	2.023741951714216	0.0001523402903714788	3	membrane organization	8.789393786946361
0002162	3.9750424448217316	0.012567241540334638	3	dystroglycan binding	4.376661728327371
0070990	6.624594886568239	0.002311249828877505	4	snRNP binding	6.06996684930188
0030546	3.312212248257414	0.00010596072742855021	3	signaling receptor activator activity	9.152442028459864
0008366	1.3248694668072738	0.012338304007541125	3	axon ensheathment	4.3950467085613765
0030017	2.5600729134746065	0.0019100022386043128	2	sarcomere	6.260650864880143
0071006	5.521417545665037	0.0002144584039332106	4	U2-type catalytic step 1 spliceosome	8.447394759458614
0030522	1.1040536022017027	0.0008550978361326403	3	intracellular receptor signaling pathway	7.064294667348614
0007080	3.3132237146827235	0.00011207323800656668	4	mitotic metaphase plate congression	9.096357989602755
1903829	1.8927046511798813	0.002552619215324608	4	positive regulation of cellular protein localization	5.970635303697951
0016032	1.698377079513086	3.7078196464455837e-10	4	viral process	21.715406922458172
0000776	1.932592835636532	0.012707485436214618	3	kinetochore	4.36556405472181
0030117	4.140594855305467	0.006855743745739117	3	membrane coat	4.982668475027668
0016569	6.624594886568239	0.0007031425372378466	4	covalent chromatin modification	7.25995093103315
